review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_02758,Electronics - Tablet,Electronics,4841,3,Very low quality. Not worth the price at all.,negative,0,1,7,9,2025-07-21,0,0.044444444444444446
REV_02759,Sports - Bicycle,Sports,3929,5,Great product! Really satisfied with the quality. Worth the money. Good delivery.,positive,0,1,20,12,2025-02-01,1,0.04938271604938271
REV_02760,Home - Mixer,Home,1059,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,46,8,2025-09-16,1,0.04477611940298507
REV_02761,Books - Textbook,Books,3252,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,17,10,2024-11-25,1,0.045454545454545456
REV_02762,Electronics - Smartphone,Electronics,6235,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,8,7,2024-11-30,0,0.04918032786885246
REV_02763,Electronics - Headphones,Electronics,4765,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,10,9,2025-04-08,0,0.05
REV_02764,Sports - Dumbbells,Sports,9317,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,1,4,7,2025-02-18,5,0.10416666666666667
REV_02765,Clothing - Dress,Clothing,6498,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,0,8,2025-03-14,3,0.014925373134328358
REV_02766,Clothing - Jeans,Clothing,6607,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,47,10,2025-02-14,1,0.045454545454545456
REV_02767,Sports - Tennis Racket,Sports,8919,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,36,10,2024-11-20,1,0.045454545454545456
REV_02768,Sports - Yoga Mat,Sports,6780,5,Best product ever!!! Amazing!!! 5 stars!!! Would recommend.,positive,1,1,4,8,2025-08-25,9,0.05084745762711865
REV_02769,Clothing - Dress,Clothing,4239,4,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,4,6,2025-02-26,2,0.03636363636363636
REV_02770,Sports - Yoga Mat,Sports,2266,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,20,9,2025-03-23,0,0.05
REV_02771,Sports - Tennis Racket,Sports,8528,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,21,10,2025-05-27,1,0.045454545454545456
REV_02772,Electronics - Headphones,Electronics,3596,2,Does not work as advertised. Very frustrating purchase.,negative,0,0,15,8,2025-04-14,0,0.03636363636363636
REV_02773,Sports - Running Shoes,Sports,8697,5,Great Great Great! Buy it now! You won't regret!,positive,1,1,1,9,2025-03-12,3,0.10416666666666667
REV_02774,Books - Comic,Books,6613,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,5,5,2025-05-26,5,0.1111111111111111
REV_02775,Books - Cookbook,Books,7653,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,7,9,2024-10-29,0,0.05
REV_02776,Clothing - Dress,Clothing,5427,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,48,10,2025-01-28,0,0.05454545454545454
REV_02777,Home - Vacuum,Home,1155,5,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,1,46,12,2024-12-25,1,0.04878048780487805
REV_02778,Home - Curtain,Home,3267,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,1,7,2025-08-25,5,0.10416666666666667
REV_02779,Sports - Yoga Mat,Sports,2384,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,3,7,2025-06-13,0,0.04918032786885246
REV_02780,Electronics - Smartphone,Electronics,2862,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,6,7,2025-03-07,0,0.04918032786885246
REV_02781,Clothing - Shoes,Clothing,1208,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,2,5,2025-10-23,5,0.1111111111111111
REV_02782,Sports - Dumbbells,Sports,5471,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,39,8,2025-03-13,1,0.04477611940298507
REV_02783,Clothing - Jeans,Clothing,7806,4,Superb quality and value for money. Totally satisfied.,positive,0,1,39,8,2024-11-07,0,0.037037037037037035
REV_02784,Books - Fiction Novel,Books,3679,2,Does not work as advertised. Very frustrating purchase. Thanks seller.,negative,0,1,50,10,2025-05-27,0,0.04285714285714286
REV_02785,Clothing - Shoes,Clothing,1260,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,9,9,2025-01-07,2,0.08163265306122448
REV_02786,Electronics - Tablet,Electronics,3386,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,5,8,2025-03-11,3,0.014925373134328358
REV_02787,Clothing - Jacket,Clothing,3047,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,11,9,2025-04-06,2,0.08163265306122448
REV_02788,Sports - Yoga Mat,Sports,5385,1,Expected better quality. Cheap material. Not recommended.,negative,0,0,28,7,2025-01-09,0,0.05263157894736842
REV_02789,Clothing - Jacket,Clothing,4001,2,Worst experience! Never again! Disaster! Scam! Fast shipping.,negative,1,0,0,8,2024-11-10,4,0.08196721311475409
REV_02790,Sports - Tennis Racket,Sports,2615,4,Very good quality. Exceeded my expectations. Will buy again. Quick response.,positive,0,0,12,11,2025-07-07,0,0.05263157894736842
REV_02791,Books - Biography,Books,7932,5,Great Great Great! Buy it now! You won't regret! Fast shipping.,positive,1,0,1,11,2025-05-23,3,0.09523809523809523
REV_02792,Clothing - Jeans,Clothing,7132,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,5,5,2025-07-23,5,0.1111111111111111
REV_02793,Books - Biography,Books,7549,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,20,9,2025-10-04,0,0.05
REV_02794,Clothing - Jacket,Clothing,6840,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,0,8,2025-05-15,3,0.014925373134328358
REV_02795,Books - Fiction Novel,Books,5901,2,Expected better quality. Cheap material. Not recommended. Would recommend.,negative,0,1,17,9,2025-05-07,0,0.05405405405405406
REV_02796,Electronics - Smartphone,Electronics,9367,4,Very good quality. Exceeded my expectations. Will buy again. Fast shipping.,positive,0,1,5,11,2025-10-10,0,0.05333333333333334
REV_02797,Sports - Running Shoes,Sports,4657,4,Superb quality and value for money. Totally satisfied.,positive,0,1,1,8,2024-11-10,0,0.037037037037037035
REV_02798,Home - Mixer,Home,6145,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,44,10,2025-04-28,1,0.045454545454545456
REV_02799,Electronics - Tablet,Electronics,1285,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,17,8,2025-03-22,1,0.04477611940298507
REV_02800,Books - Biography,Books,1151,1,Complete waste! Garbage! Fake! Lies! Fast shipping.,negative,1,0,3,7,2025-10-28,4,0.09803921568627451
REV_02801,Electronics - Headphones,Electronics,7314,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,38,10,2025-02-14,1,0.045454545454545456
REV_02802,Books - Cookbook,Books,1392,3,Very good quality. Exceeded my expectations. Will buy again. Thanks seller.,positive,0,1,43,11,2025-02-12,0,0.05333333333333334
REV_02803,Sports - Running Shoes,Sports,4547,4,Wow! Incredible! Super! Fantastic! Excellent! Good delivery.,positive,1,0,5,7,2024-12-25,5,0.1
REV_02804,Sports - Bicycle,Sports,2877,4,Best seller! Top quality! Must have! Recommended! Thanks seller.,positive,1,0,1,9,2025-04-14,4,0.078125
REV_02805,Sports - Bicycle,Sports,6787,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,5,9,2025-03-27,2,0.08163265306122448
REV_02806,Electronics - Headphones,Electronics,3626,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,48,9,2025-04-17,0,0.05
REV_02807,Sports - Running Shoes,Sports,2839,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,10,9,2024-11-18,2,0.08163265306122448
REV_02808,Home - Curtain,Home,1290,4,Amazing product! Fast delivery and great customer service.,positive,0,1,22,8,2025-03-04,1,0.034482758620689655
REV_02809,Electronics - Camera,Electronics,7082,5,Best purchase I made this year. Quality is outstanding!,positive,0,0,33,9,2025-09-06,1,0.05454545454545454
REV_02810,Home - Lamp,Home,5316,4,Amazing product! Fast delivery and great customer service. Thanks seller.,positive,0,0,5,10,2025-01-13,1,0.0410958904109589
REV_02811,Books - Comic,Books,6531,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,0,8,2025-02-19,3,0.014925373134328358
REV_02812,Electronics - Tablet,Electronics,6987,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,42,10,2025-04-06,1,0.045454545454545456
REV_02813,Home - Vacuum,Home,3401,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,5,7,2025-10-20,4,0.09302325581395349
REV_02814,Clothing - Jacket,Clothing,4935,4,Amazing product! Fast delivery and great customer service.,positive,0,1,48,8,2025-03-02,1,0.034482758620689655
REV_02815,Books - Biography,Books,8881,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,31,10,2025-09-03,1,0.045454545454545456
REV_02816,Clothing - Shoes,Clothing,3352,4,Best purchase I made this year. Quality is outstanding! Good delivery.,positive,0,0,43,11,2025-06-16,1,0.05714285714285714
REV_02817,Clothing - Jacket,Clothing,6604,2,Very low quality. Not worth the price at all.,negative,0,1,1,9,2025-05-30,0,0.044444444444444446
REV_02818,Electronics - Camera,Electronics,7577,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,36,7,2024-12-09,0,0.05263157894736842
REV_02819,Sports - Bicycle,Sports,5621,4,Amazing product! Fast delivery and great customer service. Fast shipping.,positive,0,1,25,10,2025-06-23,1,0.0410958904109589
REV_02820,Electronics - Smartphone,Electronics,4703,3,Very good quality. Exceeded my expectations. Will buy again. Nice packaging.,positive,0,1,20,11,2025-10-19,0,0.05263157894736842
REV_02821,Home - Mixer,Home,3500,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,26,9,2025-02-08,0,0.05
REV_02822,Clothing - Jacket,Clothing,7622,5,Excellent purchase. Works perfectly as described. Highly recommend! Nice packaging.,positive,0,1,21,10,2025-09-30,1,0.04819277108433735
REV_02823,Clothing - Jeans,Clothing,8669,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,2,5,2025-03-11,5,0.1111111111111111
REV_02824,Electronics - Laptop,Electronics,3719,4,Best purchase I made this year. Quality is outstanding! Quick response.,positive,0,1,16,11,2025-02-11,1,0.056338028169014086
REV_02825,Electronics - Headphones,Electronics,2880,5,Amazing product! Fast delivery and great customer service.,positive,0,1,45,8,2025-07-28,1,0.034482758620689655
REV_02826,Clothing - Shoes,Clothing,1551,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,3,6,2025-01-03,2,0.03636363636363636
REV_02827,Clothing - Shoes,Clothing,5617,4,Amazing product! Fast delivery and great customer service.,positive,0,0,39,8,2025-05-26,1,0.034482758620689655
REV_02828,Electronics - Laptop,Electronics,7437,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,16,9,2025-07-23,2,0.08163265306122448
REV_02829,Clothing - Shoes,Clothing,2800,3,Very good quality. Exceeded my expectations. Will buy again. Good delivery.,positive,0,1,2,11,2025-01-29,0,0.05333333333333334
REV_02830,Clothing - Shoes,Clothing,7697,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,4,5,2025-10-25,5,0.1111111111111111
REV_02831,Electronics - Headphones,Electronics,3051,3,Superb quality and value for money. Totally satisfied.,positive,0,1,6,8,2025-05-20,0,0.037037037037037035
REV_02832,Books - Cookbook,Books,4463,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,26,9,2025-06-02,2,0.08163265306122448
REV_02833,Electronics - Laptop,Electronics,2816,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,0,6,2025-01-14,9,0.047619047619047616
REV_02834,Home - Mixer,Home,2897,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,10,9,2025-03-15,0,0.04838709677419355
REV_02835,Electronics - Headphones,Electronics,5503,3,Best purchase I made this year. Quality is outstanding! Would recommend.,positive,0,1,26,11,2025-10-04,1,0.05555555555555555
REV_02836,Books - Comic,Books,5303,5,Best purchase I made this year. Quality is outstanding! Good delivery.,positive,0,1,4,11,2025-04-30,1,0.05714285714285714
REV_02837,Books - Textbook,Books,8739,4,Superb quality and value for money. Totally satisfied.,positive,0,1,29,8,2024-12-25,0,0.037037037037037035
REV_02838,Electronics - Tablet,Electronics,9605,1,Terrible! Horrible! Awful! Stay away! Warning! Quick response.,negative,1,1,3,8,2025-03-12,5,0.0967741935483871
REV_02839,Clothing - Jeans,Clothing,7627,5,Amazing product amazing quality amazing price amazing everything!!! Fast shipping.,positive,1,0,4,10,2025-05-28,3,0.024390243902439025
REV_02840,Books - Fiction Novel,Books,1745,5,Excellent excellent excellent! Perfect perfect perfect! Good delivery.,positive,1,0,2,8,2025-05-03,2,0.04285714285714286
REV_02841,Books - Biography,Books,6444,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,34,10,2025-05-30,1,0.045454545454545456
REV_02842,Electronics - Laptop,Electronics,8222,5,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,0,18,12,2025-06-02,1,0.04878048780487805
REV_02843,Books - Comic,Books,8656,5,Superb quality and value for money. Totally satisfied. Good delivery.,positive,0,1,32,10,2025-10-22,0,0.043478260869565216
REV_02844,Clothing - Shoes,Clothing,8282,1,Not as described. Quality is poor. Disappointed with purchase. Good delivery.,negative,0,0,29,11,2025-02-22,0,0.05194805194805195
REV_02845,Clothing - Shoes,Clothing,1605,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,12,9,2025-03-15,1,0.05454545454545454
REV_02846,Electronics - Smartphone,Electronics,3788,5,Superb quality and value for money. Totally satisfied. Good delivery.,positive,0,1,2,10,2025-09-11,0,0.043478260869565216
REV_02847,Home - Mixer,Home,4726,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,3,5,2025-07-02,4,0.1111111111111111
REV_02848,Sports - Dumbbells,Sports,4748,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,2,9,2025-01-11,3,0.10416666666666667
REV_02849,Books - Fiction Novel,Books,1907,2,Very low quality. Not worth the price at all.,negative,0,1,0,9,2025-05-22,0,0.044444444444444446
REV_02850,Sports - Bicycle,Sports,2829,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,46,9,2024-12-18,0,0.05
REV_02851,Books - Biography,Books,3535,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,48,8,2025-06-11,1,0.04477611940298507
REV_02852,Clothing - Jeans,Clothing,4991,2,Does not work as advertised. Very frustrating purchase.,negative,0,0,21,8,2024-12-14,0,0.03636363636363636
REV_02853,Books - Comic,Books,4955,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,0,5,2025-06-10,5,0.1111111111111111
REV_02854,Electronics - Tablet,Electronics,2659,3,Terrible experience. Product arrived damaged. Poor packaging. Nice packaging.,negative,0,1,27,9,2025-02-26,0,0.05194805194805195
REV_02855,Home - Curtain,Home,7442,3,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,24,11,2024-11-05,2,0.078125
REV_02856,Sports - Bicycle,Sports,4418,4,Superb quality and value for money. Totally satisfied.,positive,0,1,25,8,2024-12-29,0,0.037037037037037035
REV_02857,Sports - Tennis Racket,Sports,4781,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,23,9,2024-12-26,2,0.08163265306122448
REV_02858,Home - Vacuum,Home,3472,3,Love it! Exactly what I was looking for. Perfect!,positive,0,0,25,9,2025-04-26,2,0.08163265306122448
REV_02859,Sports - Running Shoes,Sports,2820,4,Amazing product! Fast delivery and great customer service. Good delivery.,positive,0,1,0,10,2024-11-21,1,0.0410958904109589
REV_02860,Electronics - Smartphone,Electronics,8531,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,4,9,2025-07-22,0,0.04838709677419355
REV_02861,Home - Bed,Home,9388,3,Excellent purchase. Works perfectly as described. Highly recommend! Would recommend.,positive,0,1,14,10,2025-08-18,1,0.047619047619047616
REV_02862,Clothing - Dress,Clothing,7633,3,Does not work as advertised. Very frustrating purchase.,negative,0,1,48,8,2025-02-26,0,0.03636363636363636
REV_02863,Clothing - T-Shirt,Clothing,8638,5,Best seller! Top quality! Must have! Recommended!,positive,1,1,3,7,2024-12-11,4,0.08163265306122448
REV_02864,Books - Textbook,Books,9688,2,Worst experience! Never again! Disaster! Scam! Good delivery.,negative,1,1,4,8,2025-01-21,4,0.08196721311475409
REV_02865,Clothing - T-Shirt,Clothing,2991,4,Best seller! Top quality! Must have! Recommended!,positive,1,0,3,7,2025-02-24,4,0.08163265306122448
REV_02866,Clothing - T-Shirt,Clothing,4911,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,44,9,2025-03-26,0,0.05
REV_02867,Home - Bed,Home,3414,5,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,0,27,10,2025-07-05,0,0.043478260869565216
REV_02868,Electronics - Camera,Electronics,3444,2,Very low quality. Not worth the price at all.,negative,0,1,50,9,2024-12-07,0,0.044444444444444446
